2019-12-06 13:52,151.3410,151.2780,151.4243,150.9996,0.0163,41.6818,4.1803
2019-12-06 13:53,151.3500,151.2786,151.4138,151.0000,0.0083,38.9425,4.1421
2019-12-06 13:54,151.3500,151.2792,151.4064,151.0010,0.0031,42.9782,4.1161
2019-12-06 13:55,151.3800,151.2802,151.4000,151.0019,-0.0010,42.2262,4.0973
2019-12-06 13:56,151.3650,151.2815,151.3975,151.0025,-0.0022,47.1979,4.0763
2019-12-06 13:57,151.3859,151.2828,151.3928,151.0038,-0.0047,43.9406,4.0602
2019-12-06 13:58,151.3688,151.2841,151.3917,151.0050,-0.0047,48.5304,4.0443
2019-12-06 13:59,151.3830,151.2856,151.3893,151.0058,-0.0056,46.5300,4.0332
2019-12-06 14:00,151.3963,151.2871,151.3894,151.0064,-0.0048,49.8939,4.0305
2019-12-06 14:01,151.4101,151.2890,151.3895,151.0068,-0.0041,49.8939,4.0291
2019-12-06 14:02,151.4400,151.2911,151.3933,151.0077,-0.0011,55.4082,4.0371
2019-12-06 14:03,151.4500,151.2934,151.3979,151.0088,0.0020,57.1020,4.0591
2019-12-06 14:04,151.4580,151.2960,151.4031,151.0101,0.0052,58.7904,4.0808
2019-12-06 14:05,151.4649,151.2985,151.4102,151.0111,0.0093,61.9473,4.1116
2019-12-06 14:06,151.4750,151.3010,151.4172,151.0117,0.0128,62.9611,4.1394
2019-12-06 14:07,151.4700,151.3037,151.4244,151.0126,0.0162,64.3628,4.1692
2019-12-06 14:08,151.4710,151.3058,151.4301,151.0133,0.0182,62.9225,4.1988
2019-12-06 14:09,151.4700,151.3079,151.4351,151.0147,0.0196,62.9225,4.2225
2019-12-06 14:10,151.4676,151.3101,151.4395,151.0156,0.0205,62.9225,4.2406
2019-12-06 14:11,151.4600,151.3122,151.4420,151.0167,0.0202,59.5963,4.2622
2019-12-06 14:12,151.4700,151.3141,151.4430,151.0177,0.0189,56.3816,4.2786
2019-12-06 14:13,151.4850,151.3162,151.4456,151.0189,0.0188,59.6608,4.3047
2019-12-06 14:14,151.4900,151.3183,151.4499,151.0199,0.0197,63.0738,4.3329
2019-12-06 14:15,151.4950,151.3205,151.4549,151.0224,0.0211,65.0662,4.3681
2019-12-06 14:16,151.4700,151.3230,151.4606,151.0246,0.0227,66.9819,4.3834
2019-12-06 14:17,151.4899,151.3252,151.4630,151.0252,0.0221,59.9015,4.3986
2019-12-06 14:18,151.4700,151.3271,151.4651,151.0263,0.0213,59.9015,4.4136
2019-12-06 14:19,151.4450,151.3291,151.4670,151.0276,0.0205,59.9015,4.4117
2019-12-06 14:20,151.4500,151.3307,151.4642,151.0285,0.0169,48.6641,4.4098
2019-12-06 14:21,151.4400,151.3326,151.4633,151.0297,0.0147,51.8580,4.3941
2019-12-06 14:22,151.4700,151.3343,151.4604,151.0311,0.0116,47.3076,4.3907
2019-12-06 14:23,151.4700,151.3361,151.4608,151.0317,0.0108,53.5810,4.3905
2019-12-06 14:24,151.4800,151.3378,151.4619,151.0323,0.0107,55.1434,4.3903
2019-12-06 14:25,151.4900,151.3395,151.4642,151.0332,0.0112,57.5435,4.3929
2019-12-06 14:26,151.4900,151.3413,151.4674,151.0347,0.0123,59.8600,4.4007
2019-12-06 14:27,151.4900,151.3429,151.4696,151.0368,0.0126,58.1515,4.4136
2019-12-06 14:28,151.4940,151.3446,151.4726,151.0374,0.0134,60.2522,4.4263
2019-12-06 14:29,151.5300,151.3460,151.4754,151.0386,0.0140,60.5959,4.4552
2019-12-06 14:30,151.5300,151.3475,151.4822,151.0399,0.0171,68.0873,4.4940
